#{"t_start": 1738069470.8141067, "env_id": "None"}
r,l,t
-354.002445,440,7.07833
-355.766356,440,11.700752
-385.708363,440,16.765758
-451.674935,440,21.471251
-352.678636,440,33.450518
-406.645409,440,38.358694
-350.845752,440,43.071617
-432.396517,440,47.830039
-352.828899,440,52.501236
-351.439651,440,64.346564
-363.082297,440,68.993835
-354.350514,440,73.740654
-355.664331,440,78.446057
-354.158337,440,90.871918
-353.672418,440,95.665881
-350.982525,440,100.389828
-352.235702,440,105.151672
-353.332997,440,109.937406
-355.500311,440,122.290709
-351.098353,440,127.003143
-346.637919,440,131.804696
-354.599729,440,136.535252
-410.150095,440,141.383061
-385.74139,440,154.044607
-413.238666,440,159.281099
-348.329806,440,164.669405
-352.042718,440,170.161824
-416.085916,440,185.112772
-364.161603,440,190.081434
-350.904916,440,195.092292
-398.413985,440,200.062267
-383.897689,440,205.067306
-160.854685,282,215.810148
-357.393089,440,220.85424
-347.572796,440,225.891715
-588.829668,920,236.388171
-349.1014,440,248.813668
-774.642334,1280,263.348526
-127.386608,238,266.103539
-583.094318,840,283.668918
-373.365817,440,288.97717
-350.955826,440,294.066169
-316.695854,493,299.722752
-392.858518,440,312.22341
-388.785965,440,317.304144
-933.276295,1600,343.915659
-79.836988,149,345.696085
-219.540787,1060,358.538207
-91.304593,161,360.477489
-67.989669,116,361.814023
-77.0486,148,363.513745
-148.371549,227,373.727403
-602.839966,1171,387.882578
-81.551502,117,389.231603
-34.313594,82,390.212506
-22.345115,64,390.961307
-175.803775,258,394.009198
-74.162034,115,395.456297
-77.402508,118,397.090439
-48.991883,94,407.575287
-53.354436,103,408.969923
-36.394325,79,409.999164
-186.049636,220,412.791533
-594.777219,600,420.32645
-47.872298,101,421.595785
-213.075035,851,432.87883
-23.684031,65,443.138754
-29.559956,74,444.139379
-112.503225,182,446.440949
-138.110763,426,452.101782
-38.165698,80,453.12082
-95.346049,135,454.795844
-212.998388,803,465.313782
-22.867791,63,466.176522
-64.789919,130,467.929565
-734.580335,720,486.240577
-45.249024,91,487.531332
-22.311046,64,488.338151
-49.453117,92,489.592779
-30.194975,67,490.447367
-984.377713,1040,504.056608
-26.717295,77,505.053929
-544.339661,927,526.140236
-14.429488,62,526.932564
-29.901365,76,527.911286
-59.243563,108,529.310178
-31.460314,67,530.209418
-36.335955,79,531.292373
-39.107997,76,532.293171
-25.459276,69,533.177885
-397.873132,1001,555.295135
-838.002508,1600,576.39943
-979.775985,1280,602.206699
-7.069316,58,602.969018
-35.002643,84,604.016579
-57.523143,106,605.428866
-1340.371195,1600,635.247869
-65.458306,196,637.756449
-40.915067,86,638.876309
-97.742245,417,644.453507
-25.773245,81,645.477829
-37.022483,78,646.492151
-63.378966,143,648.309632
-941.733467,1600,678.849693
-672.101344,960,700.358519
-18.263787,77,701.334875
-1090.406041,1360,719.079639
-20.417467,73,720.082874
-1052.327263,1320,746.392222
-5.090584,62,747.200617
-580.467045,1600,774.703206
-217.933622,923,785.413317
-768.826821,1600,811.609179
-8.250855,214,814.110772
-567.861004,1467,838.748686
-15.280505,64,839.514296
-845.328139,1600,865.273629
-842.319851,1600,891.304299
-784.321184,840,901.259684
-867.627011,1080,921.443342
-1138.218619,1600,940.327182
-25.211659,86,941.321913
-54.155579,79,942.227606
-13.845734,49,942.774294
-853.106872,840,960.547057
-497.924369,1213,974.929139
-17.79187,213,984.466659
-145.361586,771,993.692324
-60.699903,268,996.878541
-20.774091,73,997.757634
-365.238313,720,1006.560493
-28.754314,80,1007.562598
-398.351409,927,1025.965283
-30.950712,70,1026.788183
-17.106704,61,1027.524222
-25.173853,71,1028.370391
-29.736994,60,1029.095783
-20.21482,52,1029.703181
-0.744656,51,1030.286486
-15.011885,62,1030.998433
-814.089809,920,1049.594113
-272.182423,1006,1061.627679
-14.963462,50,1062.172997
-21.023394,63,1062.919784
-9.606683,52,1063.553172
-21.473731,64,1064.33636
-42.344601,80,1065.278795
-16.326262,55,1065.933729
-40.771343,184,1068.255459
-51.384823,94,1069.472372
-1000.622299,1080,1089.641148
-24.902906,76,1090.575248
-65.228797,119,1092.003384
-29.291653,83,1092.983156
-22.250934,62,1093.740299
-28.058354,82,1094.682637
-1007.743158,840,1112.095757
-92.6364,450,1117.567893
-5.546197,45,1118.149751
-12.47745,51,1118.830963
-65.239892,274,1122.177138
-265.175402,378,1126.778991
-928.685055,1120,1147.349105
-962.587661,1040,1159.816552
-682.16027,760,1175.950441
-21.230776,60,1176.68722
-20.085142,83,1177.651064
-23.431489,69,1178.521335
-101.857495,239,1181.359874
-12.041105,55,1182.115391
-72.736284,493,1187.923515
-16.798912,55,1188.571325
-24.156846,68,1189.345252
-354.816686,831,1199.165081
-33.247664,263,1209.630087
-60.444364,336,1213.514663
-39.422994,91,1214.623032
-30.751295,72,1215.52575
-26.9581,68,1216.402651
-32.915518,84,1217.492141
-89.332718,364,1222.339835
-16.648758,54,1223.049029
-20.280887,87,1224.203745
-9.230876,49,1224.842294
-46.957379,97,1226.113449
-812.863011,1523,1251.770035
-73.096598,225,1254.572985
-56.282215,111,1255.988379
